last_update,state,county_name,lat,lon,NCHS_urbanization,total_population,confirmed,confirmed_per_100000,deaths,deaths_per_100000
2020-10-28 15:24:39 UTC,Iowa,Dallas,41.68560356,-94.04127625,Medium metro,84002.0,3506,4173.71,44,52.38
2020-10-28 15:24:39 UTC,Iowa,Davis,40.74773536,-92.41005468,Micropolitan,8885.0,182,2048.4,4,45.02
2020-10-28 15:24:39 UTC,Iowa,Decatur,40.73742757,-93.78645949,Non-core,8044.0,153,1902.04,0,0.0
2020-10-28 15:24:39 UTC,Iowa,Delaware,42.47104597,-91.3664492,Non-core,17258.0,805,4664.5,13,75.33
2020-10-28 15:24:39 UTC,Iowa,Des Moines,40.92012606,-91.18326592,Micropolitan,39600.0,1428,3606.06,10,25.25
2020-10-28 15:24:39 UTC,Iowa,Dickinson,43.37787725,-95.1510206,Micropolitan,17056.0,762,4467.64,9,52.77
2020-10-28 15:24:39 UTC,Iowa,Dubuque,42.46815349,-90.88181925,Small metro,96802.0,5341,5517.45,57,58.88
2020-10-28 15:24:39 UTC,Iowa,Emmet,43.37782951,-94.67858943,Non-core,9551.0,441,4617.32,20,209.4
2020-10-28 15:24:39 UTC,Iowa,Fayette,42.86271799,-91.84412309999999,Non-core,19929.0,388,1946.91,4,20.07
2020-10-28 15:24:39 UTC,Iowa,Floyd,43.06000529999999,-92.78940097,Non-core,15858.0,445,2806.15,11,69.37
2020-10-28 15:24:39 UTC,Iowa,Franklin,42.73270384,-93.26256925,Non-core,10245.0,386,3767.69,18,175.7
2020-10-28 15:24:39 UTC,Iowa,Fremont,40.74542720000001,-95.60129045,Non-core,6968.0,210,3013.78,1,14.35
2020-10-28 15:24:39 UTC,Iowa,Greene,42.03614551,-94.39658081,Non-core,9003.0,189,2099.3,0,0.0
2020-10-28 15:24:39 UTC,Iowa,Grundy,42.40183723,-92.78829551,Small metro,12341.0,324,2625.4,6,48.62
2020-10-28 15:24:39 UTC,Iowa,Guthrie,41.68378965,-94.50111014,Medium metro,10674.0,408,3822.37,15,140.53
2020-10-28 15:24:39 UTC,Iowa,Hamilton,42.38382428,-93.70197703,Non-core,15110.0,480,3176.7,4,26.47
2020-10-28 15:24:39 UTC,Iowa,Hancock,43.08178477,-93.73454884,Non-core,10888.0,336,3085.97,4,36.74
2020-10-28 15:24:39 UTC,Iowa,Hardin,42.38353877,-93.23654611,Non-core,17127.0,484,2825.95,7,40.87
2020-10-28 15:24:39 UTC,Iowa,Harrison,41.68330137,-95.81558439,Medium metro,14143.0,677,4786.82,15,106.06
2020-10-28 15:24:39 UTC,Iowa,Henry,40.98767962,-91.54436349,Non-core,19926.0,1081,5425.07,5,25.09
2020-10-28 15:24:39 UTC,Iowa,Howard,43.35671042,-92.31702714,Non-core,9264.0,276,2979.27,9,97.15
2020-10-28 15:24:39 UTC,Iowa,Humboldt,42.7764426,-94.20722537,Non-core,9566.0,348,3637.88,3,31.36
2020-10-28 15:24:39 UTC,Iowa,Ida,42.38696136,-95.51355387,Non-core,6916.0,203,2935.22,2,28.92
2020-10-28 15:24:39 UTC,Iowa,Iowa,41.68630265,-92.0643373,Non-core,16207.0,422,2603.81,9,55.53
2020-10-28 15:24:39 UTC,Iowa,Jackson,42.17178824,-90.57354837,Non-core,19395.0,650,3351.38,3,15.47
2020-10-28 15:24:39 UTC,Iowa,Jasper,41.68576082,-93.05567785,Micropolitan,36891.0,1131,3065.79,34,92.16
2020-10-28 15:24:39 UTC,Iowa,Jefferson,41.03192394,-91.94849466,Micropolitan,18077.0,245,1355.31,1,5.53
2020-10-28 15:24:39 UTC,Iowa,Johnson,41.67169354,-91.58754744,Small metro,147001.0,5930,4033.99,30,20.41
2020-10-28 15:24:39 UTC,Iowa,Jones,42.12118609,-91.13139641,Medium metro,20568.0,460,2236.48,4,19.45
2020-10-28 15:24:39 UTC,Iowa,Keokuk,41.33649833,-92.1785067,Non-core,10200.0,167,1637.25,1,9.8
2020-10-28 15:24:39 UTC,Iowa,Kossuth,43.20405458,-94.20691791,Non-core,15075.0,479,3177.45,0,0.0
2020-10-28 15:24:39 UTC,Iowa,Lee,40.64181461,-91.48183025,Micropolitan,34541.0,967,2799.57,10,28.95
2020-10-28 15:24:39 UTC,Iowa,Linn,42.07923082,-91.59809485,Medium metro,222121.0,5752,2589.58,132,59.43
2020-10-28 15:24:39 UTC,Iowa,Louisa,41.21842119,-91.26102611,Non-core,11223.0,529,4713.53,15,133.65
2020-10-28 15:24:39 UTC,Iowa,Lucas,41.02958964,-93.32780803,Non-core,8597.0,207,2407.82,6,69.79
2020-10-28 15:24:39 UTC,Iowa,Lyon,43.38107862,-96.20926845,Non-core,11769.0,559,4749.77,8,67.98
2020-10-28 15:24:39 UTC,Iowa,Madison,41.33081904,-94.01554631,Medium metro,15890.0,368,2315.92,3,18.88
2020-10-28 15:24:39 UTC,Iowa,Mahaska,41.33521503,-92.64083907,Micropolitan,22208.0,718,3233.07,24,108.07
2020-10-28 15:24:39 UTC,Iowa,Marion,41.33445101,-93.09934783,Non-core,33207.0,1039,3128.86,11,33.13
2020-10-28 15:24:39 UTC,Iowa,Marshall,42.03586837,-92.99908190000001,Micropolitan,40271.0,2061,5117.83,36,89.39
2020-10-28 15:24:39 UTC,Iowa,Mills,41.03299766,-95.61920963,Medium metro,14957.0,408,2727.82,3,20.06
2020-10-28 15:24:39 UTC,Iowa,Mitchell,43.35638371,-92.78887719,Non-core,10631.0,289,2718.46,1,9.41
2020-10-28 15:24:39 UTC,Iowa,Monona,42.05220391,-95.95743843,Non-core,8796.0,246,2796.73,2,22.74
2020-10-28 15:24:39 UTC,Iowa,Monroe,41.02988815,-92.8690667,Non-core,7863.0,263,3344.78,11,139.9
2020-10-28 15:24:39 UTC,Iowa,Montgomery,41.03018714,-95.15642896,Non-core,10155.0,184,1811.92,7,68.93
2020-10-28 15:24:39 UTC,Iowa,Muscatine,41.48370744,-91.11216970000001,Micropolitan,42950.0,1498,3487.78,58,135.04
2020-10-28 15:24:39 UTC,Iowa,O'Brien,43.08310673,-95.62474482,Non-core,13911.0,696,5003.23,14,100.64
2020-10-28 15:24:39 UTC,Iowa,Osceola,43.37824276,-95.62422844,Non-core,6115.0,289,4726.08,0,0.0
2020-10-28 15:24:39 UTC,Iowa,Page,40.7393172,-95.1497813,Non-core,15363.0,415,2701.3,0,0.0
2020-10-28 15:24:39 UTC,Iowa,Palo Alto,43.08193849,-94.67824621,Non-core,9055.0,321,3545.0,2,22.09
2020-10-28 15:24:39 UTC,Iowa,Plymouth,42.737633,-96.21366621,Small metro,25039.0,1691,6753.46,31,123.81
2020-10-28 15:24:39 UTC,Iowa,Pocahontas,42.73420133,-94.67862564,Non-core,6898.0,235,3406.78,2,28.99
2020-10-28 15:24:39 UTC,Iowa,Polk,41.68679484,-93.57767461,Medium metro,474274.0,19284,4066.0,289,60.94
2020-10-28 15:24:39 UTC,Iowa,Pottawattamie,41.33640314,-95.53907776,Medium metro,93503.0,3292,3520.74,44,47.06
2020-10-28 15:24:39 UTC,Iowa,Poweshiek,41.68625425,-92.53155731,Non-core,18605.0,465,2499.33,11,59.12
2020-10-28 15:24:39 UTC,Iowa,Ringgold,40.73518949,-94.24368535,Non-core,4984.0,92,1845.91,2,40.13
2020-10-28 15:24:39 UTC,Iowa,Sac,42.38624071,-95.10547892,Non-core,9868.0,406,4114.31,4,40.54
2020-10-28 15:24:39 UTC,Iowa,Scott,41.63935978,-90.61959493,Medium metro,172288.0,4700,2727.99,42,24.38
2020-10-28 15:24:39 UTC,Iowa,Shelby,41.6850066,-95.31015553,Non-core,11694.0,389,3326.49,2,17.1
2020-10-28 15:24:39 UTC,Iowa,Sioux,43.08221074,-96.17675679999999,Non-core,34825.0,2482,7127.06,17,48.82
2020-10-28 15:24:39 UTC,Iowa,Story,42.03621213,-93.46499005,Small metro,96922.0,4055,4183.78,18,18.57
2020-10-28 15:24:39 UTC,Iowa,Tama,42.07991767,-92.53266945,Non-core,17136.0,966,5637.25,37,215.92
2020-10-28 15:24:39 UTC,Iowa,Taylor,40.73710579,-94.69778563,Non-core,6201.0,252,4063.86,2,32.25
2020-10-28 15:24:39 UTC,Iowa,Union,41.0277278,-94.24234847,Non-core,12453.0,260,2087.85,4,32.12
2020-10-28 15:24:39 UTC,Iowa,Van Buren,40.75326764,-91.95017958,Non-core,7223.0,183,2533.57,2,27.69
2020-10-28 15:24:39 UTC,Iowa,Wapello,41.03064984,-92.40954728,Micropolitan,35315.0,1549,4386.24,62,175.56
2020-10-28 15:24:39 UTC,Iowa,Warren,41.33559454,-93.56007641,Medium metro,49361.0,1281,2595.17,7,14.18
2020-10-28 15:24:39 UTC,Iowa,Washington,41.33577126,-91.71725711,Small metro,22143.0,668,3016.75,11,49.68
2020-10-28 15:24:39 UTC,Iowa,Wayne,40.73969028,-93.32752197,Non-core,6413.0,133,2073.91,3,46.78
2020-10-28 15:24:39 UTC,Iowa,Webster,42.42853483,-94.17987389,Micropolitan,36757.0,1908,5190.85,15,40.81
2020-10-28 15:24:39 UTC,Iowa,Winnebago,43.37751174,-93.73407298,Non-core,10571.0,504,4767.76,19,179.74
2020-10-28 15:24:39 UTC,Iowa,Winneshiek,43.29094334,-91.84422722,Non-core,20401.0,489,2396.94,9,44.12
2020-10-28 15:24:39 UTC,Iowa,Woodbury,42.38979414,-96.0459439,Small metro,102398.0,7309,7137.83,97,94.73
2020-10-28 15:24:39 UTC,Iowa,Worth,43.37750768,-93.26087602,Micropolitan,7489.0,146,1949.53,0,0.0
2020-10-28 15:24:39 UTC,Iowa,Wright,42.73305373,-93.73515113,Non-core,12804.0,741,5787.25,1,7.81
2020-10-28 15:24:39 UTC,Kansas,Allen,37.88582951,-95.30030847,Non-core,12630.0,112,886.78,1,7.92
2020-10-28 15:24:39 UTC,Kansas,Anderson,38.21413251,-95.29272815,Non-core,7852.0,177,2254.2,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Atchison,39.53185661,-95.30870026,Micropolitan,16363.0,512,3129.01,5,30.56
2020-10-28 15:24:39 UTC,Kansas,Barber,37.2288586,-98.68460053,Non-core,4733.0,41,866.26,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Barton,38.47889676,-98.75636726,Micropolitan,26791.0,757,2825.58,7,26.13
2020-10-28 15:24:39 UTC,Kansas,Bourbon,37.85508555,-94.84865997,Non-core,14702.0,306,2081.35,3,20.41
2020-10-28 15:24:39 UTC,Kansas,Brown,39.82652589,-95.56421698,Non-core,9664.0,204,2110.93,5,51.74
2020-10-28 15:24:39 UTC,Kansas,Butler,37.78134351,-96.83878537,Medium metro,66468.0,900,1354.04,3,4.51
2020-10-28 15:24:39 UTC,Kansas,Chase,38.30292938,-96.59563862,Non-core,2645.0,107,4045.37,3,113.42
2020-10-28 15:24:39 UTC,Kansas,Chautauqua,37.14994405,-96.2454192,Non-core,3367.0,22,653.4,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Cherokee,37.16928494,-94.8462897,Non-core,20331.0,681,3349.56,7,34.43
2020-10-28 15:24:39 UTC,Kansas,Cheyenne,39.78580976,-101.7318201,Non-core,2677.0,111,4146.43,5,186.78
2020-10-28 15:24:39 UTC,Kansas,Clark,37.23577007,-99.81883015,Non-core,2053.0,64,3117.39,4,194.84
2020-10-28 15:24:39 UTC,Kansas,Clay,39.34948772,-97.16518128,Non-core,8142.0,102,1252.76,3,36.85
2020-10-28 15:24:39 UTC,Kansas,Cloud,39.48028352,-97.64925343,Non-core,9060.0,130,1434.88,1,11.04
2020-10-28 15:24:39 UTC,Kansas,Coffey,38.2365018,-95.73379515,Non-core,8296.0,154,1856.32,9,108.49
2020-10-28 15:24:39 UTC,Kansas,Comanche,37.19114520000001,-99.27113247,Non-core,1780.0,20,1123.6,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Cowley,37.23781842,-96.83776647,Micropolitan,35591.0,500,1404.85,10,28.1
2020-10-28 15:24:39 UTC,Kansas,Crawford,37.50675523,-94.85245778,Micropolitan,39108.0,1449,3705.12,12,30.68
2020-10-28 15:24:39 UTC,Kansas,Decatur,39.78468441,-100.45940809999999,Non-core,2881.0,88,3054.49,1,34.71
2020-10-28 15:24:39 UTC,Kansas,Dickinson,38.86600962,-97.15532383,Non-core,19004.0,303,1594.4,3,15.79
2020-10-28 15:24:39 UTC,Kansas,Doniphan,39.79067154,-95.14056866,Small metro,7736.0,211,2727.51,1,12.93
2020-10-28 15:24:39 UTC,Kansas,Douglas,38.88503636,-95.2925121,Small metro,119319.0,2880,2413.7,18,15.09
2020-10-28 15:24:39 UTC,Kansas,Edwards,37.88735543,-99.31263309,Non-core,2925.0,67,2290.6,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Elk,37.45338105,-96.24369667,Non-core,2562.0,13,507.42,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Ellis,38.91458712,-99.31751551,Micropolitan,28878.0,1376,4764.87,18,62.33
2020-10-28 15:24:39 UTC,Kansas,Ellsworth,38.69677695,-98.20462799,Non-core,6293.0,231,3670.75,1,15.89
2020-10-28 15:24:39 UTC,Kansas,Finney,38.04340344,-100.73819379999999,Micropolitan,36957.0,2981,8066.13,18,48.71
2020-10-28 15:24:39 UTC,Kansas,Ford,37.69200114,-99.88825298,Micropolitan,34484.0,3210,9308.66,13,37.7
2020-10-28 15:24:39 UTC,Kansas,Franklin,38.56443815,-95.28644341,Micropolitan,25563.0,531,2077.22,3,11.74
2020-10-28 15:24:39 UTC,Kansas,Geary,38.99871131,-96.7577178,Micropolitan,34895.0,389,1114.77,4,11.46
2020-10-28 15:24:39 UTC,Kansas,Gove,38.91588178,-100.4829321,Non-core,2619.0,162,6185.57,10,381.83
2020-10-28 15:24:39 UTC,Kansas,Graham,39.34987223,-99.88332493,Non-core,2545.0,56,2200.39,1,39.29
2020-10-28 15:24:39 UTC,Kansas,Grant,37.56227336,-101.3079758,Non-core,7616.0,434,5698.53,8,105.04
2020-10-28 15:24:39 UTC,Kansas,Gray,37.73836671,-100.4369088,Non-core,6037.0,197,3263.21,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Greeley,38.4808095,-101.8061079,Non-core,1200.0,34,2833.33,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Greenwood,37.8774388,-96.23250453,Non-core,6156.0,89,1445.74,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Hamilton,37.99978709,-101.7921066,Non-core,2616.0,60,2293.58,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Harper,37.19175361,-98.07578384,Non-core,5673.0,152,2679.36,2,35.25
2020-10-28 15:24:39 UTC,Kansas,Harvey,38.04293782,-97.42747573,Medium metro,34555.0,553,1600.35,7,20.26
2020-10-28 15:24:39 UTC,Kansas,Haskell,37.562039399999996,-100.8710738,Non-core,4047.0,103,2545.1,1,24.71
2020-10-28 15:24:39 UTC,Kansas,Hodgeman,38.08780079,-99.89829881,Non-core,1842.0,33,1791.53,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Jackson,39.41673394,-95.79356799,Small metro,13318.0,323,2425.29,4,30.03
2020-10-28 15:24:39 UTC,Kansas,Jefferson,39.2347941,-95.38289232,Small metro,18888.0,282,1493.01,6,31.77
2020-10-28 15:24:39 UTC,Kansas,Jewell,39.78470589,-98.21820662,Non-core,2916.0,29,994.51,1,34.29
2020-10-28 15:24:39 UTC,Kansas,Johnson,38.88548175,-94.82250877,Large fringe metro,585502.0,14037,2397.43,196,33.48
2020-10-28 15:24:39 UTC,Kansas,Kearny,38.00017981,-101.32168100000001,Micropolitan,3932.0,159,4043.74,6,152.59
2020-10-28 15:24:39 UTC,Kansas,Kingman,37.55909527,-98.13638678,Medium metro,7470.0,125,1673.36,3,40.16
2020-10-28 15:24:39 UTC,Kansas,Kiowa,37.55848695,-99.2856537,Non-core,2526.0,69,2731.59,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Labette,37.19113093,-95.29849679,Micropolitan,20367.0,394,1934.5,6,29.46
2020-10-28 15:24:39 UTC,Kansas,Lane,38.48119447,-100.46607540000001,Non-core,1642.0,23,1400.73,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Leavenworth,39.20183497,-95.03620809,Large fringe metro,80042.0,2540,3173.33,18,22.49
2020-10-28 15:24:39 UTC,Kansas,Lincoln,39.04549684,-98.20756994,Non-core,3097.0,20,645.79,1,32.29
2020-10-28 15:24:39 UTC,Kansas,Linn,38.21267844,-94.84254089,Large fringe metro,9635.0,110,1141.67,1,10.38
2020-10-28 15:24:39 UTC,Kansas,Logan,38.91735806,-101.148475,Non-core,2810.0,68,2419.93,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Lyon,38.45576156,-96.15275715,Micropolitan,33299.0,1314,3946.06,40,120.12
2020-10-28 15:24:39 UTC,Kansas,Marion,38.35855394,-97.09852509999999,Non-core,12032.0,118,980.72,1,8.31
2020-10-28 15:24:39 UTC,Kansas,Marshall,39.78359669,-96.52278974,Non-core,9798.0,67,683.81,0,0.0
2020-10-28 15:24:39 UTC,Kansas,McPherson,38.39184858,-97.64769869,Micropolitan,28630.0,412,1439.05,6,20.96
2020-10-28 15:24:39 UTC,Kansas,Meade,37.23859987,-100.36483100000001,Non-core,4261.0,141,3309.08,1,23.47
2020-10-28 15:24:39 UTC,Kansas,Miami,38.56383358,-94.83832189,Large fringe metro,33127.0,509,1536.51,2,6.04
2020-10-28 15:24:39 UTC,Kansas,Mitchell,39.39331582,-98.20906732,Non-core,6222.0,62,996.46,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Montgomery,37.19236568,-95.74329258,Micropolitan,32970.0,656,1989.69,6,18.2
2020-10-28 15:24:39 UTC,Kansas,Morris,38.68827511,-96.65128437,Non-core,5566.0,57,1024.07,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Morton,37.19141121,-101.79925190000002,Non-core,2838.0,41,1444.68,2,70.47
2020-10-28 15:24:39 UTC,Kansas,Nemaha,39.78345387,-96.01392079,Non-core,10104.0,315,3117.58,2,19.79
2020-10-28 15:24:39 UTC,Kansas,Neosho,37.55862897,-95.30670046,Non-core,16125.0,274,1699.22,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Ness,38.47974157,-99.91547333,Non-core,2955.0,148,5008.46,9,304.57
2020-10-28 15:24:39 UTC,Kansas,Norton,39.78443827,-99.90286639,Non-core,5486.0,576,10499.45,14,255.2
2020-10-28 15:24:39 UTC,Kansas,Osage,38.65235984,-95.72707998,Small metro,15882.0,158,994.84,3,18.89
2020-10-28 15:24:39 UTC,Kansas,Osborne,39.3503437,-98.76753828,Non-core,3603.0,23,638.36,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Ottawa,39.13237408,-97.65020313,Micropolitan,5902.0,111,1880.72,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Pawnee,38.18108732,-99.23692334,Non-core,6709.0,413,6155.91,1,14.91
2020-10-28 15:24:39 UTC,Kansas,Phillips,39.78465501,-99.34668865,Non-core,5408.0,186,3439.35,9,166.42
2020-10-28 15:24:39 UTC,Kansas,Pottawatomie,39.37925655,-96.34564657,Small metro,23545.0,382,1622.43,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Pratt,37.64780729,-98.73922153,Non-core,9582.0,123,1283.66,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Rawlins,39.78525843,-101.07616170000001,Non-core,2509.0,85,3387.8,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Reno,37.95230263,-98.08607292,Micropolitan,63101.0,2163,3427.84,16,25.36
2020-10-28 15:24:39 UTC,Kansas,Republic,39.82799632,-97.65036709,Non-core,4686.0,79,1685.87,1,21.34
2020-10-28 15:24:39 UTC,Kansas,Rice,38.34616184,-98.19992118,Non-core,9762.0,143,1464.86,1,10.24
2020-10-28 15:24:39 UTC,Kansas,Riley,39.28935726,-96.73420026,Small metro,75296.0,2152,2858.05,11,14.61
2020-10-28 15:24:39 UTC,Kansas,Rooks,39.35022773,-99.32484567,Non-core,5118.0,150,2930.83,7,136.77
2020-10-28 15:24:39 UTC,Kansas,Rush,38.52275276,-99.30863983,Non-core,3102.0,98,3159.25,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Russell,38.91462787,-98.76254297,Non-core,6977.0,180,2579.91,4,57.33
2020-10-28 15:24:39 UTC,Kansas,Saline,38.78369175,-97.65185177,Micropolitan,54977.0,1092,1986.29,13,23.65
2020-10-28 15:24:39 UTC,Kansas,Scott,38.48222076,-100.90665390000001,Non-core,4949.0,177,3576.48,1,20.21
2020-10-28 15:24:39 UTC,Kansas,Sedgwick,37.6842718,-97.4608198,Medium metro,512064.0,11194,2186.05,127,24.8
2020-10-28 15:24:39 UTC,Kansas,Seward,37.19324632,-100.85072009999999,Micropolitan,22692.0,2120,9342.5,13,57.29
2020-10-28 15:24:39 UTC,Kansas,Shawnee,39.04100763,-95.75572640000001,Small metro,178284.0,3455,1937.92,81,45.43
2020-10-28 15:24:39 UTC,Kansas,Sheridan,39.35018161,-100.44182590000001,Non-core,2506.0,151,6025.54,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Sherman,39.35147699,-101.71976240000001,Non-core,5966.0,218,3654.04,4,67.05
2020-10-28 15:24:39 UTC,Kansas,Smith,39.78516566,-98.78566062,Non-core,3663.0,22,600.6,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Stafford,38.03100851,-98.71762001,Non-core,4214.0,77,1827.24,1,23.73
2020-10-28 15:24:39 UTC,Kansas,Stanton,37.56304714,-101.78435340000001,Non-core,2063.0,50,2423.65,2,96.95
2020-10-28 15:24:39 UTC,Kansas,Stevens,37.1923008,-101.3118967,Non-core,5686.0,227,3992.26,1,17.59
2020-10-28 15:24:39 UTC,Kansas,Sumner,37.23682549,-97.47721621,Medium metro,23208.0,287,1236.64,3,12.93
2020-10-28 15:24:39 UTC,Kansas,Thomas,39.35107575,-101.0553705,Non-core,7824.0,340,4345.6,2,25.56
2020-10-28 15:24:39 UTC,Kansas,Trego,38.91467218,-99.87284448,Non-core,2858.0,99,3463.96,3,104.97
2020-10-28 15:24:39 UTC,Kansas,Wabaunsee,38.95471985,-96.20350509,Small metro,6888.0,82,1190.48,1,14.52
2020-10-28 15:24:39 UTC,Kansas,Wallace,38.91686134,-101.76388759999999,Non-core,1575.0,43,2730.16,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Washington,39.78420784,-97.08753229999999,Non-core,5525.0,32,579.19,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Wichita,38.48178252,-101.3471509,Non-core,2143.0,35,1633.22,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Wilson,37.55937174,-95.74323255,Non-core,8780.0,114,1298.41,2,22.78
2020-10-28 15:24:39 UTC,Kansas,Woodson,37.8865336,-95.74006277,Non-core,3170.0,27,851.74,0,0.0
2020-10-28 15:24:39 UTC,Kansas,Wyandotte,39.11727348,-94.76378225,Large fringe metro,164345.0,8237,5012.02,164,99.79
2020-10-28 15:24:39 UTC,Kentucky,Adair,37.10459774,-85.28129668,Non-core,19241.0,501,2603.81,21,109.14
2020-10-28 15:24:39 UTC,Kentucky,Allen,36.75197631,-86.19457544,Small metro,20794.0,546,2625.76,11,52.9
2020-10-28 15:24:39 UTC,Kentucky,Anderson,38.00671029,-84.99171713,Micropolitan,22214.0,251,1129.92,1,4.5
2020-10-28 15:24:39 UTC,Kentucky,Ballard,37.05842757,-88.99427697,Micropolitan,8090.0,72,889.99,1,12.36
2020-10-28 15:24:39 UTC,Kentucky,Barren,36.96469836,-85.93338945,Micropolitan,43680.0,1193,2731.23,13,29.76
2020-10-28 15:24:39 UTC,Kentucky,Bath,38.14735938,-83.74588932,Micropolitan,12268.0,122,994.46,1,8.15
2020-10-28 15:24:39 UTC,Kentucky,Bell,36.73355174,-83.67766671,Micropolitan,27188.0,679,2497.43,17,62.53
2020-10-28 15:24:39 UTC,Kentucky,Boone,38.97065142,-84.72615357,Large fringe metro,129095.0,2165,1677.06,25,19.37
2020-10-28 15:24:39 UTC,Kentucky,Bourbon,38.2054607,-84.21827874,Medium metro,20144.0,311,1543.88,1,4.96
2020-10-28 15:24:39 UTC,Kentucky,Boyd,38.36176608,-82.68652187,Medium metro,48091.0,674,1401.51,21,43.67
2020-10-28 15:24:39 UTC,Kentucky,Boyle,37.62680923,-84.8633779,Micropolitan,29913.0,452,1511.05,0,0.0
2020-10-28 15:24:39 UTC,Kentucky,Bracken,38.69158994,-84.08532444,Large fringe metro,8306.0,71,854.8,1,12.04
2020-10-28 15:24:39 UTC,Kentucky,Breathitt,37.52333168,-83.31959161,Non-core,13116.0,130,991.16,0,0.0
2020-10-28 15:24:39 UTC,Kentucky,Breckinridge,37.77377239,-86.42885017,Non-core,20080.0,191,951.2,2,9.96
2020-10-28 15:24:39 UTC,Kentucky,Bullitt,37.97162523,-85.68955617,Large fringe metro,79466.0,1447,1820.9,14,17.62
2020-10-28 15:24:39 UTC,Kentucky,Butler,37.20946153,-86.68748787,Small metro,12745.0,410,3216.95,16,125.54
2020-10-28 15:24:39 UTC,Kentucky,Caldwell,37.14749129,-87.86948214,Non-core,12727.0,255,2003.61,0,0.0
2020-10-28 15:24:39 UTC,Kentucky,Calloway,36.62093411,-88.2731593,Micropolitan,38776.0,977,2519.6,9,23.21
2020-10-28 15:24:39 UTC,Kentucky,Campbell,38.94384345,-84.37875208,Large fringe metro,92267.0,1255,1360.18,16,17.34
2020-10-28 15:24:39 UTC,Kentucky,Carlisle,36.85372876,-88.96692220000001,Non-core,4841.0,103,2127.66,1,20.66
2020-10-28 15:24:39 UTC,Kentucky,Carroll,38.66599534,-85.12601074,Non-core,10711.0,224,2091.31,5,46.68
2020-10-28 15:24:39 UTC,Kentucky,Carter,38.31690743,-83.05092385,Non-core,27290.0,343,1256.87,4,14.66
2020-10-28 15:24:39 UTC,Kentucky,Casey,37.32533118,-84.92726209,Non-core,15796.0,316,2000.51,15,94.96
2020-10-28 15:24:39 UTC,Kentucky,Christian,36.89267803,-87.49055367,Medium metro,72263.0,1856,2568.4,28,38.75
2020-10-28 15:24:39 UTC,Kentucky,Clark,37.9689263,-84.14615986,Medium metro,35872.0,531,1480.26,11,30.66
2020-10-28 15:24:39 UTC,Kentucky,Clay,37.16451126,-83.712575,Non-core,20621.0,530,2570.2,6,29.1
2020-10-28 15:24:39 UTC,Kentucky,Clinton,36.72581156,-85.13377529,Non-core,10211.0,235,2301.44,3,29.38
2020-10-28 15:24:39 UTC,Kentucky,Crittenden,37.35839237,-88.08826090000001,Non-core,9083.0,164,1805.57,1,11.01
2020-10-28 15:24:39 UTC,Kentucky,Cumberland,36.78926125,-85.39050034,Non-core,6713.0,136,2025.92,0,0.0
2020-10-28 15:24:39 UTC,Kentucky,Daviess,37.73028906,-87.09019479999999,Small metro,99937.0,1974,1975.24,29,29.02
2020-10-28 15:24:39 UTC,Kentucky,Edmonson,37.21218923,-86.23955613,Small metro,12122.0,185,1526.15,12,98.99
2020-10-28 15:24:39 UTC,Kentucky,Elliott,38.11624059,-83.09771563,Non-core,7517.0,333,4429.96,0,0.0
2020-10-28 15:24:39 UTC,Kentucky,Estill,37.69241417,-83.95956369,Non-core,14313.0,278,1942.29,0,0.0
2020-10-28 15:24:39 UTC,Kentucky,Fayette,38.0368225,-84.45576892,Medium metro,318734.0,10534,3304.95,88,27.61
2020-10-28 15:24:39 UTC,Kentucky,Fleming,38.36758311,-83.69657514,Non-core,14479.0,179,1236.27,0,0.0
2020-10-28 15:24:39 UTC,Kentucky,Floyd,37.56213922,-82.74750924,Non-core,36926.0,386,1045.33,4,10.83
2020-10-28 15:24:39 UTC,Kentucky,Franklin,38.2379395,-84.87962551,Micropolitan,50296.0,856,1701.92,14,27.84
